rating	review
80	                                A fantastic feat of storytelling and character building in relatively short time, Lake demands to be played. Compelling narratives and characters unfold beautifully and organically in an adventure game that lets the player cobble together their own tales of Providence Oaks.                            
76	                                Lake has a message and it knows how to communicate it. The real problem is Lake has a videogame: it would have benefited from a major complexity.                            
75	                                A charming journey into the American countryside. It's not the most original gaming experience and there are a few bugs that still needs solving, but thanks to its rich atmosphere and interesting characters Lake still manages to provide half a dozen hours of good entertainment.                            
75	                                Personal grievances aside, I think Lake succeeds in its aims, and that’s the important thing. It set out to be a slice of small-town life, and that’s what it is. I think there’s a rather narrow audience for that kind of thing, but it will be perfect for those who know what they’re getting into. If you think you’d be into a narrative about escaping the city life, then here it is. The writing is solid, the production values are decent for its asking price, so it’s worthwhile to check out of that’s your thing. As for me, I’m just eager to get back to the city.                            
75	                                A generally enjoyable narrative game with strong characters and writing, Lake is a pleasant way to pass the time when its technical faults aren't making things difficult.                            
73	                                I don’t regret my stay in Providence Oaks, but like most vacations, I wish I had gotten to do more in the short time I had with the game. If you’re looking for a slice-of-life experience in a peaceful lake town and you don’t mind some bumps along the road, Lake might just be up your alley. If you want a narrative game with replay value where your choices affect the story, this vacation might leave you a little wanting.                             
70	                                Between the walking simulator, and the video game experience, Lake is a contemplative title that takes advantage of rather well-written characters, and a system of dialogues enough impacting for us to think about the meaning of life and its priorities. No choice is better than the other, which means that the title really lets us choose what we want, without it having a positive or negative impact on the gaming experience. The sublime artistic direction, the incredible landscapes, and the chill soundtrack are a perfect setting for such a reflection. Lake could almost be reimbursed by social security because its soothing virtues are numerous. Unfortunately, a few bugs tarnish the picture, while we admit to having trouble releasing the 20 € requested for 6 hours of play, with very low replayability. In short, hop on Lake in a few months, after a few patches, and during a promo.                             
70	                                You won't want to leave Lake when the credits roll, such is the splendour of its setting and the welcome warmth of so many people who call this place home (assuming you weren't a dick to everyone). But you'll wish its flashes of understated majesty and its softly spoken introspective exchanges weren't compromised by performance that's woefully inconsistent. But if Gamious manages to patch this into a steadier experience, you can add a point, or even two, to the score below. Because there's something special here, beneath the creaks and the cracks.                            
70	                                Lake is a peaceful narrative adventure that interestingly enough, is better at its art and gameplay than its narrative.                            
70	                                Lake is an extremely charming story-driven title where you can accidentally be so nice to everyone that you end up forgetting to live for yourself. For the right kind of person, that in and of itself can be a much-needed wake up call; for everyone else, it’s in the very least a soothing little mail-carrying simulator that allows you to set the pace. If you’re looking for some slice-of-life goodness that provides some chill and calming ambiance, taking it easy with Lake is a no-brainer.                            
70	                                Does Lake push the boundaries and redefine the genre of a narrative adventure? I wouldn’t say so, but I would contend that it’s a welcome addition. The game is a great exploration of the impact one can have on others’ lives with simple interactions in a peaceful manner. There are quality-of-life issues, and the impact may not be as great as you would hope. In fact, there’s nothing grandiose about the game, but that works in its favor–it’s a calming presence in a world of chaos.                            
60	                                We're very happy with the ending we land on, but it's hard to imagine anyone choosing to stick around. [Issue#364, p.121]                            
60	                                In the end, Lake delivers on producing a "slice of life" experience but with some issues that keep it from being excellent. The characters are interesting to talk to, even if only a few of them break out from being one-dimensional. The vocal performances are good, but the stiff facial and body animations and rushed story don't give it a chance to connect with players. If you can forgive these shortcomings and don't find the mail delivery mechanic to be tedious, Lake is relaxing and different enough from other offerings to warrant a glance.                            
60	                                Lake tells a beautiful story, has nuanced and interesting characters, and has an environment that feels comforting and inviting. What detracts from the experience is, unfortunately, the game's tedious tasks and slow pace. This combination makes it hard to leave the experience with a clear opinion about the time spent in Providence Oaks, but what is clear is that Lake will absolutely satisfy players who feel like they need to escape and spend some time taking it slow and easy.                            
75	                                The Good Life is a strange mix of photography-game and life-sim, and while it's not perfect, its flaws are covered by a weirdly charming premise.                            
70	                                The Good Life can be summed up as one of the more polished SWERY experiences. For some, that explains all they need to know; for everyone else, it’s like a fun, repetitive, sweet and sour mixture between Little Dragons Cafe, Animal Crossing, Harvest Moon, Pokemon Snap, No More Heroes III, and Katamari Damacy. So few games leave me at a loss for words like The Good Life did, yet this is somehow one of my longest articles. As a gamedev and reviewer, I’m confused. As a gamer, I’m content.                            
70	                                The Good Life knows where its strengths lie. Its functional open-world model and mostly-dated gameplay systems sit quietly in the background and allow its quirky charm to take the spotlight. That charm is piled on thick, with absurd characters (and absurd accents), a plot that digresses so wildly it seems unable to remember where it started and, lest we forget, the whole dog/cat transmogrification thing. The charm and atmosphere have to be seriously compelling if they are to excuse the well-worn mechanics, repetitive tasks and frequent slowdown and pop-in. If Japanese old-school gaming whimsy × twee Englishness isn't for you, then neither is The Good Life. But if you're a SWERY fan and that sounds like your cup of tea, get dunking.                            
69	                                The Good Life is a Swery game, with all the good and the bad things that implies. Sure, there are issues, but also plenty of memorable moments.                            
60	                                The photography element is the best part of the game, and even though you don’t get a whole lot of specific feedback on your shots, it’s entertaining to try to take shots that will get a lot of virtual social media attention. A great game? No, but not without its charms.                            
60	                                Tedious amounts of fetch quests, clunky controls, sloppy presentation/execution, outdated visuals, and a mediocre soundtrack are really hard things to ignore, especially when considering the $29.99 price point. All in all, I’ve heard a lot about SWERY’s games and was looking forward to this experience, so it’s a bummer it fell short.                             
60	                                When everything is flowing in The Good Life, it feels like a touch of Animal Crossing with alternatingly quaint and irreverent British pastoral television, all with a burgeoning murder mystery underneath. Unfortunately, some of its rougher edges seem possibly related to the Switch itself and, although loading times are usually on the shorter side, their frequent appearance interrupts the flow even more. The Rainy Woods residents are charming and strange and there’s a numbingly pleasant feel to smalltown life and chores, but stiff controls and muddled design make it hard to find a good rhythm in The Good Life.                            
54	                                There is a ton of stuff to do in The Good Life, even multiple main storylines to pursue. Unfortunately, completing them and fulfilling the side missions is not very fun. Between the constant back and forth across the huge map and the fetch quests, I feel that more in-depth gameplay features would really help me enjoy this game.                            
50	                                Quotation forthcoming.                            
50	                                Despite the good will of the developer, The Good Life simply can't make it to the sufficiency. Unfortunately, too many design and technical problems keep this game far from a decent gaming experience. There are a couple of good things to mention, but are overshadowed by unexplainable design mistakes.                            
50	                                There is just a lot to do in The Good Life, which means that players can potentially sink upwards of forty-plus hours taking pictures or running mundane, everyday tasks. And while I like life simulators, I don’t like them when they can barely run at over 3 FPS. With a story that lacks focus and with these elements largely feeling like padding, The Good Life doesn’t stand out in any significant way.                            
47	                                Despite having some interesting moments, The Good Life feels and plays like a crazy mess.                            
45	                                While there’s still some ramshackle charm and memorable silliness to be had, The Good Life takes every opportunity to sell itself short and make playing it a frustrating, repetitive, and user-antagonistic experience.                            
40	                                The Good Life has a name behind it in SWERY, and as such, the story brings all the insanity and the confusion one has come to expect from his previous titles.  There is scope for the humour to work, but factoring in fighting with the camera and struggling with the controls the whole experience is just not worthwhile.  In a self-fulling prophecy, Naomi points out a lot of faults in games that The Good Life just blithely repeats itself.  Throwing a crazy ad-lib together and keeping fingers crossed the game works may have worked in the past, but this game has none of the fun or the charm to be successful nowadays.                            
40	                                The Good Life, for better or intentionally worse, is full of hardships. It might be the kind of experience you're looking for if you wanted a reflection of just how laborious life can be sometimes. That might not make for a very good life, though.                            
40	                                The Good Life is a product plagued by major problems on the playful and structural side. A title extremely lacking from a technical point of view, which brings to the screen a series of decidedly questionable game design choices, at the basis of an adventure that, while trying to tell a story in its own way mature, often ends in boredom and struggles to support the player's interest.                             
20	                                A hugely disappointing mess of a game that magnifies all of SWERY’s worst tendencies and fails to compensate in terms of the unengaging characters and script.                            
80	                                Singular and therefore quite striking, "JETT Le Rivage Lointain" in French in the text, is a journey that should not be missed. It will not remain as a lasting memory that will mark the life of a player forever. It looks more like that nice walk we took on the weekend and which leaves vivid memories. It is a game that has a soul and brilliantly composes a striking musical and aesthetic blend.                             
80	                                Jett: The Far Shore deftly blends exploration and narrative elements, telling a story of struggle and hope against the odds. Small issues aside, the game shines with great writing and believable characters who press on even as challenges arise.                            
70	                                Jett: Far From Shore has some epic highs but fiddly ship controls and unanswered questions weigh this space adventure down.                            
68	                                Jett: The Far Shore shines bright in some narrative-heavy sections, and its visuals can be impressive, but – despite starting off full of potential – it fails to fulfill its promise. Sadly, Jett’s finale, much like my time spent piloting its interstellar spacecraft, feels more unfulfilling than thought-provoking.                            
58	                                JETT: The Far Shore has so much potential wasted due to its abysmal gameplay, the same gameplay that hinders the overall experience and undermines what good has been done on the artistic and narrative sides of the game.                            
55	                                JETT: The Far Shore, which I entered with great expectations, manages to distract the player from the game with its bad dialogue design and storytelling.                            
50	                                JETT: The Far Shore is a strange game, with superficial game mechanics and an incredible anxiety to fill empty moments with something meaningful, without ever fully succeeding.                            
40	                                It must be said, I was absolutely blindsided by JETT: The Far Shore. The marketing was vague enough that I could envision this game working. The aesthetic that I found so dazzling is still there, but everything else falls by the wayside. At best, the gameplay teased me with what could have been. At its worst, it was a frustrating and laborious mess. Storywise, there were few sparks of interest to be found. Should something catch alight, it would be quickly smothered by boring office chatter. It’s the purest form of a game that presents itself as a well-designed art piece. JETT: The Far Shore is something to ogle at, to mull over, to discuss. It has no desire to lower itself to the medium of video games, and the mechanical tedium bears that out.                            
100	                                The Artful Escape has been in the works since around 2015, and the effort shows. The game is precise in what it wants to portray and doesn't overstay its welcome. It tells a contained story about one guy, his famous uncle, and the whole of the cosmos, and does it well. It's also a story about the power of music, the art of creating, and the journey to becoming your true self. You can take what you want from it, make it one of your best comfort games if you want, but at the very least, it's a cool game to look at. It'll look great as one of the best Xbox games joining Xbox Game Pass this month.                            
100	                                The Artful Escape is a story about legacies, finding yourself, change and transition that presents itself in such an ingenious way that all can absolutely enjoy it. Gliding across the cosmos, playing electric guitar in unknown lands, and eventually vanquishing a divine complication with intricate audio design and superb music to accompany – it’s perplexing how captivating this interstellar adventure is. Inviting players on a musical journey through cosmic realms and challenging introspection, The Artful Escape is a masterpiece.                            
90	                                By the time the final credits roll on The Artful Escape, it’s a challenge to succinctly summarise what you’ve just experienced. It’s a game without a genre, one composed of familiar elements blended in an unfamiliar way, creating something that is uniquely its own. It’s been a long time coming since The Artful Escape was given its initial glimpse of what was in store, but when it’s all said and done, it leaves the audience satisfied but still wanting just a little more. Like any good concert.                            
90	                                The Artful Escape definitely belongs to one of these games that appear almost out of nowhere, just to make us happy and blessed to try out. While not a title for platformer aficionados and those who crave for something challenging, The Artful Escape ends up being a pleasant surprise, and one that will stay within for long.                            
90	                                The Artful Escape tells a heartfelt story of artistic self-discovery through a filter of color, light, sound, and joy. Combining gonzo sci-fi imagery with blaring space-rock guitar chords, The Artful Escape is a playable concept album – or at least a grand trip through that album’s cover art. Never difficult but always fun, The Artful Escape is highly recommended as both a great narrative and a fun exploration into Bowie-style space rock imagery.                            
90	                                After almost 2 years without being able to attend a concert normally, those who claim to be music lovers have the opportunity with The Artful Escape to participate in what comes closest to it : a rock and roll narrative experience. Ready to battle with Psychonauts 2 for the title of the most colorful artistic direction of the year, puffing up with color and good humor, with a fantastic soundtrack, the first project of Beethoven & Dinosaur does not disappoint. His neat writing, his crazy ans so well interpreted characters and his themes largely allow him to forget that it has not a lot to offer gameplaywise. One of the sunrays of 2021, unmissable if you have always dreamed of becoming a rockstar and dazzling an audience in delirium with your most melodious riffs.                            
90	                                In the end, its expert cast, beautiful worlds, and clever writing together tell a very stimulating story of discovery, despite its otherwise quirky exterior.                            
90	                                The Artful Escape is a short but oh-so-sweet platformer that will have you bopping to its impossibly catch beats and transfixed by its beauty.                            
85	                                The Artful Escape is a hypnotic journey about legacy and self-discovery. The developers have managed to tell an inspiring story about being yourself no matter what. The journey is the perfect length and often surprised me with its tenderness and soul. Stunning visuals and a catchy soundtrack helped elevate the experience into something I don't think I will forget anytime soon.                            
85	                                A fantastic musical adventure with its unique, wacky style that clashes (in a good way) with a cosmic setting and emotional themes.                            
82	                                The Artful Escape is a powerful and aesthetically wonderful generational hymn, which sounds great and uses gameplay as a subtle way to give rhythm to a short, but intense, experience.                            
80	                                The Artful Escape might seem easy to some players, but its flawless and engaging music and art direction make it worth your time.                            
80	                                The Artful Escape is an exquisite experience in every aspect. The psychedelic nature of the story keeps things interesting, plus a visually appealing presentation and a great soundtrack.                            
80	The Artful Escape may lack depth of interactivity, but in the end, the game is more of a trippy coming-of-age story than it is a career mode in Rock Band.                            
80	                                Challenging as that may be, The Artful Escape is nevertheless a thrilling adventure that commits fully to showcasing its gorgeous art in soaring set pieces. Though some of the dialogue doesn’t work, the game is largely successful at stripping out anything that would distract from its masterful presentation. Unlike Francis Vendetti at the beginning of his journey, The Artful Escape knows exactly what it is.                            
80	                                The Artful Escape is an awesome musical experience but you need to accept this is something very similar to a walking simulator.                            
80	                                There hasn’t been a guitar-based adventure as excellent as The Artful Escape since Bill met Ted.                             
80	                                The Artful Escape provides a strong narrative adventure focused on self-discovery, identity, and expression that musicians, artists, and just about anyone can find something to relate to.                             
75	                                The Artful Escape focuses the attention on the narrative through a powerful audiovisual staging, reducing the platforms and the challenge to the minimum expression to provide the player with an authentic festival of rock, psychedelia and surrealism.                            
75	                                An eye-popping musical adventure that will leave you with a serious case of galaxy brain.                            
75	                                The Artful Escape is a visual and audio masterpiece that creates a sincere narrative that gives hope to any struggling would-be artist that they will find their own voice at the end of a tough journey. As good as that message might be, the gameplay mechanics don’t nearly live up to the hype the rest of the game creates.                            
75	                                Highly contemplative, utterly eccentric and absolutely magnificent, The Artful Escape offers a visual and sound experience that is as puzzling as it is thrilling. But the beauty of the abstract can reach its limits when the nonsense ends up losing us. And the journey sometimes runs out of steam when the gameplay remains on its way. However, the journey remains relatively captivating up and down, both for its beauty and its uniqueness. But there is no doubt that it will be divisive.                             
70	                                The Artful Escape perfectly encapsulates the feeling of being transported away by a David Bowie track to a far-out world filled with colorful characters and wildlife and great music, but its gameplay falls flat, offering little depth past its first tutorial. While the game is short enough for its systems to never feel too egregious, it never reaches its full potential through its story or its mechanics. Fans of zen games, nice visuals, and quippy dialogue may want to pick this up, but do not expect a deep experience in playing The Artful Escape.                            
70	                                The Artful Escape is a rockin' Space Opera but it doesn't have much going for it besides its pretty visuals and incredible music. The platforming is basic and the plot is serviceable, but it's nothing that audiences haven't seen before. I'd recommend this game only if you're a fan of rock music from the '70s and '80s.                            
70	                                The Artful Escape has a stellar narrative with actual good humour enhanced by the voice acting talent and beautiful landscapes, but the gameplay is stale and those who dislike electric guitar are in for a long haul.                            
65	                                I wanted to come away from The Artful Escape feeling inspired and changed, with a story to really mull over. I came into this four-to-five-hour experience with expectations set by early gameplay, and while some of them were met, I don't know that it does enough to really justify its choice of medium. It has got more than enough in terms of eye candy and audio bliss, but I can't confidently say that any of the other pieces manage to come together in this space oddity.                            
60	                                While The Artful Escape does a strong job with its presentation and sense of style, it still suffers the same drawbacks as most adventure games, particularly with the boring-at-best game mechanics. The celebrity voice cast does well enough, though I only recognized Weathers during my time in the game. The trip here isn’t long, though it does manage to be memorable thanks to its relentless desire to look like a Liz Frank-emblazoned Trapper Keeper. Depending on the drugs you keep handy, this could be the ticket.                            
40	                                When characters are suddenly reintroduced in the finale, it’s noticeable how little a dent they made in this feather-weight narrative. The story can be completed in a few hours, and there’s occasional amusement and distraction in those hours, but absolutely no catharsis or narrative satisfaction, or even any interesting platforming. For such a visually boisterous experience, The Artful Escape feels more like a chilly museum after closing hours.                            
84	                                Quotation forthcoming.                            
78	                                Killsquad is a game that evolved significantly since it first arrived onto Early Access two years ago, and the result is a solid twin-stick shooter with looter elements. When it comes to loot drops, the balance is unfortunately a bit off, but overall the game is a fun mix of genres.                            
75	                                After two years of early access, Killsquad is launching in a strong position to build on a solid, playable, and enjoyable foundation.                            
70	                                Killsquad is a good attempt at merging a few ideas from other genres and coming up with an arcade-style isometric shooter with a loot grind. The action loop is solid, and the high enemy count makes for some frantic action that merges quick ability activation with the player’s own skill. It falls short in some elements, such as no end game content and a loot grind that is too focused on the shop rather than rewards through contracts, and could do with a better diverse set of abilities and weapons for each character. Still, this is a game that is easy to jump into, and even if the end game does not exist, taking the game as an experience from the first to the last contract is good enough to recommend, think of it as an isometric shooter rather than an action RPG. One thing though is that make sure you have yourself a friendly bounty hunter or three to come along with you to get the best experience from this entertaining, blaster action game.                            
68	                                Procedurally generated and varied maps do wonders in keeping what is, at its core, a simple and unchanging gameplay loop feeling fresh, albeit samey. Taking down bosses feels like an achievement, and the difficulty is well balanced. The few online contracts I took showed that the classes complement each other well.                            
60	                                Killsquad is a game that mixes a lot of genres and tries to be a lot of things together. It succeeds only partially due to a limited depth and an uninspired art direction.                            
60	                                Killsquad feels like a game that’s taking a long time to cook. As much as I enjoyed my time playing it, it didn't always hold my attention, lacking a certain special quality. While it's already come on leaps and bounds, I hope Killsquad continues to improve with time.                            
90	                                If you are a turn-based RPG fan looking for a new experience that brings fresh twists on classic elements of the genre, I cannot recommend Astria Ascending enough, just so long as you don’t need an overly engaging plot to pull you along.                            
90	                                Astria Ascending holds modern JRPGs to a new standard. The sprites and environments are beautifully hand-drawn and the characters are rich with nuance and passion. But where the game really shines is its incredibly deep combat and progression system that will have you excitedly strategizing between dungeons. Some small technical issues do hold it back from being perfect, however, the issues pale in comparison to the majority of the game.                            
85	                                While parts of it felt long and grindy, the English cast is abysmal, and the dungeons design themselves left more to be desired,  Astria Ascending is still a solid entry in the JRPG genre. It does what it sets out to do and at its price point it does it pretty well. While it may not quite rise to the heights of some of the forebears it tries to evoke from Square Enix’s past, its friendlier price point makes it a great entry that can steal away 25-30 hours of time. Just don’t expect it to sway you over if you don’t already like the genre. As its tendency to get grindy, and its overwrought characters may not change your mind.                            
80	                                If one is able to put these narrative issues aside, Astria Ascending is a solid and beautiful J-inspired RPG with some noticeable (but ultimately minor) flaws. JRPG fans looking for a new world to sink dozens of hours into need look no further.                            
80	                                Astria Ascending is a game that reminds the golden era of JRPGs, with a modern twist tied to a brilliant combat system and a renewed job system. It is a must have for turn-based combat lovers.                            
80	                                Astria Ascending is filled with countless features and mechanics to add more flavor to an adventure that can last dozens of hours. However, it does have some noticeable issues that can sour the experience. The poor narrative and progression can become too tedious, and some characters will feel useless down the line.                            
80	                                It feels like a throwback to the PlayStation era in the best way, when there were always new JRPGs showing up in the hopes of getting the same sort of cult reception as Final Fantasy VII, always new titles to try out and new stories to experience, some of them winding up a bit generic but others turning into unexpected little gems along the way. Astria Ascending feels like one of those gems, except it’s a new game right now and benefits from all the hindsight that implies. If you love JRPGs, give this one a good shot. You’ll be glad you did.                            
76	                                Ultimately, Astria Ascending is as flawed as it is fascinating. It has its moments, but the story is uneven, the dialogue is rough, and the combat is fine, but it doesn’t do enough to stand out in a crowded genre. It hurts to say that, as at some points, the story feels like one that needs to be heard, and there are some parts that I won’t soon forget. As the satellite falls to Earth, it mostly burns up on re-entry, but there is a painful beauty to it all while it lasts.                            
75	                                Astria Ascending is a good JRPG, but in a year packed with lengthy games and a few issues with voices and grinding it's not that easy to recommend.                            
75	                                Astria Ascending is a competent old-school JRPG with a satisfying combat system and some fun platforming exploration, but not a very compelling story or cast.                            
70	                                The beautiful graphics, unique characters and fun combat doesn’t take away from the fact that this is an old-school RPG at heart with new school wrappings. AA boasts a fun take on the traditional job systems found in JRPGs, I just wish it was given a story to match all of the great things it has going for it. Fights can drag on at times much like the JRPG’s of old, what helps is the amazing art and effects from the various attacks. But while fans of the older Final Fantasy’s and even Dragon Quest games may enjoy this trip of nostalgia; those folks raised on Persona 5’s and the last few Final Fantasy’s might be in for a bit of a shock. Astria Ascending isn’t a bad game, just a flawed one; but if you enjoy Vanillaware games and don’t mind a grind a lot of fun can be had here.                            
70	                                Astria Ascending is a gorgeous JRPG with wonderful world-building that overwhelms the player with characters and progression systems. With somewhat standard-feeling combat that is overly punishing at the default difficulty, I felt at a loss as far as what to concentrate on to improve my party. Astria Ascending tells a beautiful story, but too often that story is buried behind too many mechanics and systems.                            
70	                                Astria Ascending had me invested in the 25 hours it took me to get to the final dungeon. However, that comes with a padded runtime of level grinding, lengthy battles, dungeon navigation confusion, and many menu interactions. So if you begin, prepare not to understand what is going on until 10 hours into the game, but if you don’t have that time, don’t bother. However, those who do get far enough are in for a genuinely fun JPRG experience that only requires a few quality-of-life improvements.                            
65	                                Thanks to the beauty of its graphics and music, Astria Ascending has an undeniable charm. Far from being content to be a beautiful postcard, the title does not forget to offer solid RPG mechanics to offer a tough challenge to fans of the genre. Unfortunately, its overly classic course and ergonomic concerns make the adventure at times laborious, at least to detract from the enjoyment of the player. Nonetheless, it remains a nice title which, behind its flaws, has an atmosphere that will delight those nostalgic for old-fashioned J-RPGs.                             
63	                                Astria Ascending tries to convey the "feel-good" atmosphere of the classic JRPGs with an aesthetically pleasing art direction and promises of pure turn-based combat extravaganza. Unfortunately, its ambition falls flat due to forgettable writing and an unbalanced combat system.                            
60	                                Astria Ascending attracts you with its art, keeps you interested with its combat, but may lose you entirely due to its bland story full of annoying difficulty spikes.                            
60	                                Despite some the JRPG royalty involved, Astria Ascending just isn’t able to live up to the high expectations. The good news is that Artisan Studio seem committed to updating the game over time, so ideally the rough edges present will get smoothed out. But at the moment, Astria Ascending’s innovative combat, gorgeous art, and esoteric story are overshadowed by frustrating cutscenes, painful pacing, and many half-baked mechanics. Hitoshi Sakimoto’s soundtrack sets a high bar, but in its current state, the rest of Astria Ascending has trouble rising to meet it.                            
60	                                Astria Ascending reshapes the assets of Zodiac: Orcanon Odyssey and its fascinating art style. It revitalizes its world with a new storyline, written by Kazushige Nojima. What we have is a fun but extremely classic fantasy JRPG, which adds nothing to the genre and with obvious imperfections.                            
50	                                Overall, Astria Ascending feels like a missed opportunity. Despite these issues, the game does right by its art direction and world-building, but the fundamental gameplay drags the whole experience down towards mundanity. Having to wait for the seven enemies in front of you to status lock you to death isn’t challenging and engaging combat; it’s tedious. Jumping through dungeons hoping to find a doorway that leads to the next area isn’t interesting trial-and-error exploration; it’s dreadful. In the JRPG marketplace that’s filled with all sorts of storytelling quirks and eccentricities, tedium is simply no longer acceptable.                             
50	                                Astria Ascending wants to be so many things, and perhaps that’s part of the problem. Instead of trying to be mature or recognizable, it should focus on its unique qualities and develop them into something interesting. Whatever the case, it’s difficult to recommend Astria Ascending. There are dozens of other RPGs to give your time and money to, but if you’re curious about this one anyway, I’d strongly suggest waiting for a sale.                            
40	                                With so many other incredible JRPGs released in 2021, it’s hard to recommend Astria Ascending. It does have a very pretty artstyle, which is what will draw most players initially. The battle system and customization options can be enjoyable to tinker around with, but the lackluster story and unpleasant cast of characters really bog down the whole experience.                            
100	                                There is no doubt that The Caligula Effect 2 is a niche within a niche, and the fact that the second game so closely follows the first just confirms that the developers are comfortable with that. While it might not click with everyone, it's worth trying, because if you do like your games a bit thoughtful and arty, then this is going to be one of the highlights of the year.                            
95	                                The Caligula Effect 2 is an incredibly modern game that encroaches on territory like no other JRPG. With a stunning soundtrack and an extremely fun battle system, it’s a riot to play.  But it also has a cast ingrained into the narrative that leaves a very strong impression, and I really feel they’ll stick with me for a while.                            
90	                                The Caligula Effect 2 isn’t a sequel I ever saw coming: a follow-up to one of the most overlooked, underrated games of the last few years. It follows closely in its predecessor’s footsteps, and while it could never hope to be quite as groundbreaking, it still finds ways to bring a fresh perspective to the moral philosophy and psychological exploration at the heart of the series. It still won’t be for everyone, but nor is it trying to be—and anyone who likes JRPGs that break from the mold and leave them with something to think about is in for something special.                            
80	                                Not every sequel can surpass the original, but it’s safe to say that The Caligula Effect 2 is bigger and better than ever before. I can’t say that I was initially expecting a sequel to The Caligula Effect to even happen in the first place, but The Caligula Effect 2 is absolutely a case of something happening that I didn’t even know that I wanted—and I’m extremely glad that I was able to spend some quality time with it.                            
75	                                I haven’t had a game in which I’ve had to pull myself away from playing it for a while, but I spent a Saturday basically playing The Caligula Effect 2 and only stopping for supper. I really hope a lot of the other RPGs coming out before the year’s out on Switch can elicit that level of devotion.                            
70	                                Although the visuals may not be much to look at, the combat and story are the soul of Caligula Effect 2 that holds it all together. The music and characters are far more enjoyable than the first title, with a combat system that feels more fine-tuned and makes it flow at a better speed than the first entry. It’s harder to recommend for those who haven’t played the first as they will miss out on important references to the first, but it may be worth popping open a synopsis of the first or playing through it to get to this sequel which improves upon basically every aspect. There’s so much to love here, but the experience would be improved with amped-up visuals and more English support for some of the smaller dialogue. The Caligula Effect 2 is a unique story that touches on sensitive subjects with a lot of respect wrapped up in a wonderfully-enjoyable RPG that’s the perfect length without overstaying its welcome.                            
60	                                The story nudges this one just above being a thoroughly average RPG. It explores some interesting topics and themes that I haven’t seen many other games attempt to address. By contrast, the gameplay is so average it could have fallen out of a kit. I suppose the key thing is that it’s not bad to play, so if you have room on your plate for an RPG with bland mechanics but a good plot, you’ll want to check out The Caligula Effect 2. Just make sure you either play the first game or read up on its story and characters before you dive in.                            
60	                                Like its predecessor, The Caligula Effect 2’s greatest sin is that it is entirely average. The soundtrack is incredible, to be certain. Progress is clear, given that the dungeons work so much better. The general story feels stronger as well. But the supplemental elements, generic enemies, and need to only take advantage of the tactical parts of battle when facing bosses leave it feeling a bit lackluster. It’s fine and even has its moments, but I suspect only FuRyu fans or people who loved other games in the series will really connect with it.                            
70	                                Nickelodeon All-Star Brawl may be basic on the surface, but the exhilarating gameplay and edge of your seat action more than makes up for its lack of content by providing players with a fun platform fighter that rewards those who take the time to learn its surprisingly complex combat mechanics. I just wish online multiplayer was more active (come find me online and let’s fight! I main CatDog).                            
70	                                Nickelodeon All-Star Brawl is a complicated package. Its core combat and attention to character detail are great, but everything around that is bone dry. Playing as these lovable Nicktoons may interest some, but I didn’t want to stick around for the no-frills matches. Hopefully, Ludosity and Fair Play Labs can keep adding to Nick Brawl post-launch and flesh out what's missing while getting Nickelodeon’s full backing to make it a better product for the fans.                            
70	                                Nickelodeon All-Star Brawl offers surprisingly competent Smash-like brawler gameplay, but is severely lacking in the bells-and-whistles department. Brawling fans will likely have a great time with this one, but those looking to ease into the genre should look elsewhere.                            
